user_id,age_group,proficiency_level,event_id,event_name,topic,difficulty_level,content_type,question,user_answer,correct_answer,is_correct,response_time_sec,hint_used,attempts,score,engagement_level,next_recommended_difficulty,feedback
1880,16-18,Intermediate,114,Mesopotamian Event 114,Religion,Hard,Short,"In Mesopotamian civilization, what is a key fact about religion? (Q114)",Correct fact about Mesopotamian Religion,Correct fact about Mesopotamian Religion,True,7,False,1,51,High,Easy,Feedback for Mesopotamian Religion question 114
1537,16-18,Intermediate,115,Indus Valley Event 115,Architecture,Easy,MCQ,"In Indus Valley civilization, what is a key fact about architecture? (Q115)",Wrong answer 114,Correct fact about Indus Valley Architecture,False,7,False,1,1,High,Hard,Feedback for Indus Valley Architecture question 115
1240,10-12,Intermediate,116,Chinese Event 116,Economy,Medium,True-False,"In Chinese civilization, what is a key fact about economy? (Q116)",Wrong answer 115,Correct fact about Chinese Economy,False,57,True,2,27,High,Hard,Feedback for Chinese Economy question 116
1218,10-12,Beginner,117,Greek Event 117,Science,Hard,Short,"In Greek civilization, what is a key fact about science? (Q117)",Correct fact about Greek Science,Correct fact about Greek Science,True,24,True,1,54,High,Hard,Feedback for Greek Science question 117
1883,13-15,Advanced,118,Roman Event 118,Culture,Easy,MCQ,"In Roman civilization, what is a key fact about culture? (Q118)",Correct fact about Roman Culture,Correct fact about Roman Culture,True,43,True,1,23,Medium,Hard,Feedback for Roman Culture question 118
1427,13-15,Intermediate,119,Mayan Event 119,War,Medium,True-False,"In Mayan civilization, what is a key fact about war? (Q119)",Correct fact about Mayan War,Correct fact about Mayan War,True,16,False,1,85,Low,Medium,Feedback for Mayan War question 119
1595,10-12,Beginner,120,Egyptian Event 120,Politics,Hard,Short,"In Egyptian civilization, what is a key fact about politics? (Q120)",Wrong answer 119,Correct fact about Egyptian Politics,False,36,False,1,3,Medium,Easy,Feedback for Egyptian Politics question 120
1787,13-15,Intermediate,121,Mesopotamian Event 121,Religion,Easy,MCQ,"In Mesopotamian civilization, what is a key fact about religion? (Q121)",Correct fact about Mesopotamian Religion,Correct fact about Mesopotamian Religion,True,43,True,1,38,Medium,Easy,Feedback for Mesopotamian Religion question 121
1141,10-12,Advanced,122,Indus Valley Event 122,Architecture,Medium,True-False,"In Indus Valley civilization, what is a key fact about architecture? (Q122)",Wrong answer 121,Correct fact about Indus Valley Architecture,False,48,False,2,32,High,Easy,Feedback for Indus Valley Architecture question 122
1635,16-18,Beginner,123,Chinese Event 123,Economy,Hard,Short,"In Chinese civilization, what is a key fact about economy? (Q123)",Correct fact about Chinese Economy,Correct fact about Chinese Economy,True,52,True,1,28,Low,Hard,Feedback for Chinese Economy question 123
1778,10-12,Beginner,124,Greek Event 124,Science,Easy,MCQ,"In Greek civilization, what is a key fact about science? (Q124)",Correct fact about Greek Science,Correct fact about Greek Science,True,28,True,2,94,Low,Medium,Feedback for Greek Science question 124
1381,16-18,Advanced,125,Roman Event 125,Culture,Medium,True-False,"In Roman civilization, what is a key fact about culture? (Q125)",Wrong answer 124,Correct fact about Roman Culture,False,33,True,1,13,High,Hard,Feedback for Roman Culture question 125
1077,13-15,Advanced,126,Mayan Event 126,War,Hard,Short,"In Mayan civilization, what is a key fact about war? (Q126)",Wrong answer 125,Correct fact about Mayan War,False,9,False,2,19,Medium,Hard,Feedback for Mayan War question 126
1119,16-18,Intermediate,127,Egyptian Event 127,Politics,Easy,MCQ,"In Egyptian civilization, what is a key fact about politics? (Q127)",Wrong answer 126,Correct fact about Egyptian Politics,False,45,False,3,43,Medium,Easy,Feedback for Egyptian Politics question 127
1029,16-18,Intermediate,128,Mesopotamian Event 128,Religion,Medium,True-False,"In Mesopotamian civilization, what is a key fact about religion? (Q128)",Correct fact about Mesopotamian Religion,Correct fact about Mesopotamian Religion,True,48,False,1,21,Low,Hard,Feedback for Mesopotamian Religion question 128
1517,13-15,Advanced,129,Indus Valley Event 129,Architecture,Hard,Short,"In Indus Valley civilization, what is a key fact about architecture? (Q129)",Wrong answer 128,Correct fact about Indus Valley Architecture,False,59,True,1,34,Low,Medium,Feedback for Indus Valley Architecture question 129
1908,16-18,Beginner,130,Chinese Event 130,Economy,Easy,MCQ,"In Chinese civilization, what is a key fact about economy? (Q130)",Wrong answer 129,Correct fact about Chinese Economy,False,6,False,1,61,Medium,Medium,Feedback for Chinese Economy question 130
1845,16-18,Beginner,131,Greek Event 131,Science,Medium,True-False,"In Greek civilization, what is a key fact about science? (Q131)",Correct fact about Greek Science,Correct fact about Greek Science,True,46,True,1,60,Low,Medium,Feedback for Greek Science question 131
1287,10-12,Intermediate,132,Roman Event 132,Culture,Hard,Short,"In Roman civilization, what is a key fact about culture? (Q132)",Correct fact about Roman Culture,Correct fact about Roman Culture,True,46,True,2,42,Medium,Medium,Feedback for Roman Culture question 132
1874,10-12,Beginner,133,Mayan Event 133,War,Easy,MCQ,"In Mayan civilization, what is a key fact about war? (Q133)",Wrong answer 132,Correct fact about Mayan War,False,30,True,1,84,Low,Easy,Feedback for Mayan War question 133
1010,10-12,Advanced,134,Egyptian Event 134,Politics,Medium,True-False,"In Egyptian civilization, what is a key fact about politics? (Q134)",Wrong answer 133,Correct fact about Egyptian Politics,False,23,False,1,64,Low,Hard,Feedback for Egyptian Politics question 134
1141,10-12,Advanced,135,Mesopotamian Event 135,Religion,Hard,Short,"In Mesopotamian civilization, what is a key fact about religion? (Q135)",Wrong answer 134,Correct fact about Mesopotamian Religion,False,47,True,1,13,Medium,Hard,Feedback for Mesopotamian Religion question 135
1272,13-15,Advanced,136,Indus Valley Event 136,Architecture,Easy,MCQ,"In Indus Valley civilization, what is a key fact about architecture? (Q136)",Correct fact about Indus Valley Architecture,Correct fact about Indus Valley Architecture,True,54,True,2,64,High,Hard,Feedback for Indus Valley Architecture question 136
1537,13-15,Beginner,137,Chinese Event 137,Economy,Medium,True-False,"In Chinese civilization, what is a key fact about economy? (Q137)",Wrong answer 136,Correct fact about Chinese Economy,False,57,False,1,83,Low,Medium,Feedback for Chinese Economy question 137
1287,10-12,Beginner,138,Greek Event 138,Science,Hard,Short,"In Greek civilization, what is a key fact about science? (Q138)",Wrong answer 137,Correct fact about Greek Science,False,55,False,3,22,High,Easy,Feedback for Greek Science question 138
1988,16-18,Beginner,139,Roman Event 139,Culture,Easy,MCQ,"In Roman civilization, what is a key fact about culture? (Q139)",Wrong answer 138,Correct fact about Roman Culture,False,12,True,2,9,Low,Easy,Feedback for Roman Culture question 139
1874,16-18,Advanced,140,Mayan Event 140,War,Medium,True-False,"In Mayan civilization, what is a key fact about war? (Q140)",Wrong answer 139,Correct fact about Mayan War,False,22,True,3,35,High,Hard,Feedback for Mayan War question 140
1612,10-12,Intermediate,141,Egyptian Event 141,Politics,Hard,Short,"In Egyptian civilization, what is a key fact about politics? (Q141)",Correct fact about Egyptian Politics,Correct fact about Egyptian Politics,True,53,True,2,36,Low,Easy,Feedback for Egyptian Politics question 141
1345,16-18,Beginner,142,Mesopotamian Event 142,Religion,Easy,MCQ,"In Mesopotamian civilization, what is a key fact about religion? (Q142)",Correct fact about Mesopotamian Religion,Correct fact about Mesopotamian Religion,True,47,True,2,51,Low,Medium,Feedback for Mesopotamian Religion question 142
1561,16-18,Intermediate,143,Indus Valley Event 143,Architecture,Medium,True-False,"In Indus Valley civilization, what is a key fact about architecture? (Q143)",Wrong answer 142,Correct fact about Indus Valley Architecture,False,52,True,1,53,Low,Hard,Feedback for Indus Valley Architecture question 143
1448,13-15,Intermediate,144,Chinese Event 144,Economy,Hard,Short,"In Chinese civilization, what is a key fact about economy? (Q144)",Wrong answer 143,Correct fact about Chinese Economy,False,51,False,3,11,Medium,Hard,Feedback for Chinese Economy question 144
1194,10-12,Intermediate,145,Greek Event 145,Science,Easy,MCQ,"In Greek civilization, what is a key fact about science? (Q145)",Wrong answer 144,Correct fact about Greek Science,False,13,True,3,58,High,Medium,Feedback for Greek Science question 145
1092,10-12,Advanced,146,Roman Event 146,Culture,Medium,True-False,"In Roman civilization, what is a key fact about culture? (Q146)",Correct fact about Roman Culture,Correct fact about Roman Culture,True,5,False,3,78,Low,Hard,Feedback for Roman Culture question 146
1979,10-12,Beginner,147,Mayan Event 147,War,Hard,Short,"In Mayan civilization, what is a key fact about war? (Q147)",Wrong answer 146,Correct fact about Mayan War,False,30,False,2,27,Low,Easy,Feedback for Mayan War question 147
1705,16-18,Beginner,148,Egyptian Event 148,Politics,Easy,MCQ,"In Egyptian civilization, what is a key fact about politics? (Q148)",Wrong answer 147,Correct fact about Egyptian Politics,False,46,False,2,100,Medium,Hard,Feedback for Egyptian Politics question 148
1254,13-15,Beginner,149,Mesopotamian Event 149,Religion,Medium,True-False,"In Mesopotamian civilization, what is a key fact about religion? (Q149)",Wrong answer 148,Correct fact about Mesopotamian Religion,False,17,False,2,88,Medium,Hard,Feedback for Mesopotamian Religion question 149
1613,16-18,Intermediate,150,Indus Valley Event 150,Architecture,Hard,Short,"In Indus Valley civilization, what is a key fact about architecture? (Q150)",Correct fact about Indus Valley Architecture,Correct fact about Indus Valley Architecture,True,42,False,2,100,High,Easy,Feedback for Indus Valley Architecture question 150
1797,16-18,Beginner,151,Chinese Event 151,Economy,Easy,MCQ,"In Chinese civilization, what is a key fact about economy? (Q151)",Wrong answer 150,Correct fact about Chinese Economy,False,54,True,2,17,High,Medium,Feedback for Chinese Economy question 151
1915,16-18,Intermediate,152,Greek Event 152,Science,Medium,True-False,"In Greek civilization, what is a key fact about science? (Q152)",Wrong answer 151,Correct fact about Greek Science,False,42,True,2,57,Low,Hard,Feedback for Greek Science question 152
1395,16-18,Advanced,153,Roman Event 153,Culture,Hard,Short,"In Roman civilization, what is a key fact about culture? (Q153)",Correct fact about Roman Culture,Correct fact about Roman Culture,True,30,True,3,38,High,Medium,Feedback for Roman Culture question 153
1274,10-12,Beginner,154,Mayan Event 154,War,Easy,MCQ,"In Mayan civilization, what is a key fact about war? (Q154)",Wrong answer 153,Correct fact about Mayan War,False,24,True,1,7,Low,Hard,Feedback for Mayan War question 154
1234,16-18,Beginner,155,Egyptian Event 155,Politics,Medium,True-False,"In Egyptian civilization, what is a key fact about politics? (Q155)",Correct fact about Egyptian Politics,Correct fact about Egyptian Politics,True,19,False,2,5,High,Medium,Feedback for Egyptian Politics question 155
1561,13-15,Beginner,156,Mesopotamian Event 156,Religion,Hard,Short,"In Mesopotamian civilization, what is a key fact about religion? (Q156)",Wrong answer 155,Correct fact about Mesopotamian Religion,False,16,False,3,93,Medium,Hard,Feedback for Mesopotamian Religion question 156
1615,10-12,Intermediate,157,Indus Valley Event 157,Architecture,Easy,MCQ,"In Indus Valley civilization, what is a key fact about architecture? (Q157)",Correct fact about Indus Valley Architecture,Correct fact about Indus Valley Architecture,True,35,True,3,31,Low,Hard,Feedback for Indus Valley Architecture question 157
1711,13-15,Beginner,158,Chinese Event 158,Economy,Medium,True-False,"In Chinese civilization, what is a key fact about economy? (Q158)",Wrong answer 157,Correct fact about Chinese Economy,False,9,False,1,94,Low,Easy,Feedback for Chinese Economy question 158
1511,10-12,Advanced,159,Greek Event 159,Science,Hard,Short,"In Greek civilization, what is a key fact about science? (Q159)",Wrong answer 158,Correct fact about Greek Science,False,52,False,2,20,Low,Medium,Feedback for Greek Science question 159
1726,13-15,Beginner,160,Roman Event 160,Culture,Easy,MCQ,"In Roman civilization, what is a key fact about culture? (Q160)",Wrong answer 159,Correct fact about Roman Culture,False,19,True,2,14,High,Medium,Feedback for Roman Culture question 160
1680,13-15,Intermediate,161,Mayan Event 161,War,Medium,True-False,"In Mayan civilization, what is a key fact about war? (Q161)",Wrong answer 160,Correct fact about Mayan War,False,41,False,2,70,Low,Hard,Feedback for Mayan War question 161
1873,10-12,Intermediate,162,Egyptian Event 162,Politics,Hard,Short,"In Egyptian civilization, what is a key fact about politics? (Q162)",Wrong answer 161,Correct fact about Egyptian Politics,False,50,True,1,58,Medium,Hard,Feedback for Egyptian Politics question 162
1194,10-12,Beginner,163,Mesopotamian Event 163,Religion,Easy,MCQ,"In Mesopotamian civilization, what is a key fact about religion? (Q163)",Correct fact about Mesopotamian Religion,Correct fact about Mesopotamian Religion,True,15,True,1,58,Medium,Easy,Feedback for Mesopotamian Religion question 163
1598,13-15,Beginner,164,Indus Valley Event 164,Architecture,Medium,True-False,"In Indus Valley civilization, what is a key fact about architecture? (Q164)",Wrong answer 163,Correct fact about Indus Valley Architecture,False,31,False,2,70,Low,Hard,Feedback for Indus Valley Architecture question 164
1593,13-15,Advanced,165,Chinese Event 165,Economy,Hard,Short,"In Chinese civilization, what is a key fact about economy? (Q165)",Wrong answer 164,Correct fact about Chinese Economy,False,12,True,1,55,High,Easy,Feedback for Chinese Economy question 165
1958,13-15,Intermediate,166,Greek Event 166,Science,Easy,MCQ,"In Greek civilization, what is a key fact about science? (Q166)",Correct fact about Greek Science,Correct fact about Greek Science,True,20,True,2,37,Medium,Easy,Feedback for Greek Science question 166
1937,16-18,Beginner,167,Roman Event 167,Culture,Medium,True-False,"In Roman civilization, what is a key fact about culture? (Q167)",Correct fact about Roman Culture,Correct fact about Roman Culture,True,15,False,3,60,High,Hard,Feedback for Roman Culture question 167
1060,16-18,Intermediate,168,Mayan Event 168,War,Hard,Short,"In Mayan civilization, what is a key fact about war? (Q168)",Correct fact about Mayan War,Correct fact about Mayan War,True,44,False,2,13,High,Hard,Feedback for Mayan War question 168
1162,13-15,Advanced,169,Egyptian Event 169,Politics,Easy,MCQ,"In Egyptian civilization, what is a key fact about politics? (Q169)",Correct fact about Egyptian Politics,Correct fact about Egyptian Politics,True,8,False,1,48,Medium,Easy,Feedback for Egyptian Politics question 169
1529,10-12,Beginner,170,Mesopotamian Event 170,Religion,Medium,True-False,"In Mesopotamian civilization, what is a key fact about religion? (Q170)",Correct fact about Mesopotamian Religion,Correct fact about Mesopotamian Religion,True,51,True,2,4,High,Easy,Feedback for Mesopotamian Religion question 170
1147,10-12,Advanced,171,Indus Valley Event 171,Architecture,Hard,Short,"In Indus Valley civilization, what is a key fact about architecture? (Q171)",Correct fact about Indus Valley Architecture,Correct fact about Indus Valley Architecture,True,32,False,2,54,High,Hard,Feedback for Indus Valley Architecture question 171
1634,16-18,Advanced,172,Chinese Event 172,Economy,Easy,MCQ,"In Chinese civilization, what is a key fact about economy? (Q172)",Correct fact about Chinese Economy,Correct fact about Chinese Economy,True,49,False,3,87,Low,Medium,Feedback for Chinese Economy question 172
1060,10-12,Advanced,173,Greek Event 173,Science,Medium,True-False,"In Greek civilization, what is a key fact about science? (Q173)",Wrong answer 172,Correct fact about Greek Science,False,23,False,3,81,Medium,Easy,Feedback for Greek Science question 173
1605,10-12,Beginner,174,Roman Event 174,Culture,Hard,Short,"In Roman civilization, what is a key fact about culture? (Q174)",Correct fact about Roman Culture,Correct fact about Roman Culture,True,59,True,1,92,High,Medium,Feedback for Roman Culture question 174
1520,16-18,Advanced,175,Mayan Event 175,War,Easy,MCQ,"In Mayan civilization, what is a key fact about war? (Q175)",Wrong answer 174,Correct fact about Mayan War,False,5,True,3,91,High,Medium,Feedback for Mayan War question 175
1137,16-18,Advanced,176,Egyptian Event 176,Politics,Medium,True-False,"In Egyptian civilization, what is a key fact about politics? (Q176)",Correct fact about Egyptian Politics,Correct fact about Egyptian Politics,True,5,True,1,86,High,Easy,Feedback for Egyptian Politics question 176
1269,16-18,Beginner,177,Mesopotamian Event 177,Religion,Hard,Short,"In Mesopotamian civilization, what is a key fact about religion? (Q177)",Correct fact about Mesopotamian Religion,Correct fact about Mesopotamian Religion,True,19,True,2,81,Low,Hard,Feedback for Mesopotamian Religion question 177
1567,10-12,Advanced,178,Indus Valley Event 178,Architecture,Easy,MCQ,"In Indus Valley civilization, what is a key fact about architecture? (Q178)",Wrong answer 177,Correct fact about Indus Valley Architecture,False,51,True,3,65,Low,Easy,Feedback for Indus Valley Architecture question 178
1390,16-18,Advanced,179,Chinese Event 179,Economy,Medium,True-False,"In Chinese civilization, what is a key fact about economy? (Q179)",Correct fact about Chinese Economy,Correct fact about Chinese Economy,True,25,True,2,52,Low,Hard,Feedback for Chinese Economy question 179
1933,10-12,Intermediate,180,Greek Event 180,Science,Hard,Short,"In Greek civilization, what is a key fact about science? (Q180)",Correct fact about Greek Science,Correct fact about Greek Science,True,30,False,2,99,Medium,Medium,Feedback for Greek Science question 180
1140,16-18,Advanced,181,Roman Event 181,Culture,Easy,MCQ,"In Roman civilization, what is a key fact about culture? (Q181)",Correct fact about Roman Culture,Correct fact about Roman Culture,True,45,False,1,93,Medium,Hard,Feedback for Roman Culture question 181
1234,13-15,Beginner,182,Mayan Event 182,War,Medium,True-False,"In Mayan civilization, what is a key fact about war? (Q182)",Correct fact about Mayan War,Correct fact about Mayan War,True,45,False,1,21,Low,Easy,Feedback for Mayan War question 182
1361,16-18,Intermediate,183,Egyptian Event 183,Politics,Hard,Short,"In Egyptian civilization, what is a key fact about politics? (Q183)",Wrong answer 182,Correct fact about Egyptian Politics,False,8,False,1,87,Medium,Medium,Feedback for Egyptian Politics question 183
1358,16-18,Intermediate,184,Mesopotamian Event 184,Religion,Easy,MCQ,"In Mesopotamian civilization, what is a key fact about religion? (Q184)",Wrong answer 183,Correct fact about Mesopotamian Religion,False,12,True,2,52,Medium,Hard,Feedback for Mesopotamian Religion question 184
1144,13-15,Advanced,185,Indus Valley Event 185,Architecture,Medium,True-False,"In Indus Valley civilization, what is a key fact about architecture? (Q185)",Correct fact about Indus Valley Architecture,Correct fact about Indus Valley Architecture,True,57,False,3,98,Medium,Medium,Feedback for Indus Valley Architecture question 185
1039,10-12,Advanced,186,Chinese Event 186,Economy,Hard,Short,"In Chinese civilization, what is a key fact about economy? (Q186)",Wrong answer 185,Correct fact about Chinese Economy,False,35,False,3,74,Low,Hard,Feedback for Chinese Economy question 186
1586,16-18,Beginner,187,Greek Event 187,Science,Easy,MCQ,"In Greek civilization, what is a key fact about science? (Q187)",Correct fact about Greek Science,Correct fact about Greek Science,True,53,False,2,92,High,Easy,Feedback for Greek Science question 187
1831,16-18,Intermediate,188,Roman Event 188,Culture,Medium,True-False,"In Roman civilization, what is a key fact about culture? (Q188)",Correct fact about Roman Culture,Correct fact about Roman Culture,True,15,False,1,42,Medium,Easy,Feedback for Roman Culture question 188
1123,16-18,Advanced,189,Mayan Event 189,War,Hard,Short,"In Mayan civilization, what is a key fact about war? (Q189)",Correct fact about Mayan War,Correct fact about Mayan War,True,29,True,3,48,Low,Easy,Feedback for Mayan War question 189
1111,13-15,Advanced,190,Egyptian Event 190,Politics,Easy,MCQ,"In Egyptian civilization, what is a key fact about politics? (Q190)",Wrong answer 189,Correct fact about Egyptian Politics,False,50,True,1,70,Low,Easy,Feedback for Egyptian Politics question 190
1394,16-18,Intermediate,191,Mesopotamian Event 191,Religion,Medium,True-False,"In Mesopotamian civilization, what is a key fact about religion? (Q191)",Wrong answer 190,Correct fact about Mesopotamian Religion,False,10,False,2,31,High,Medium,Feedback for Mesopotamian Religion question 191
1828,16-18,Beginner,192,Indus Valley Event 192,Architecture,Hard,Short,"In Indus Valley civilization, what is a key fact about architecture? (Q192)",Wrong answer 191,Correct fact about Indus Valley Architecture,False,5,True,1,61,High,Medium,Feedback for Indus Valley Architecture question 192
1342,13-15,Beginner,193,Chinese Event 193,Economy,Easy,MCQ,"In Chinese civilization, what is a key fact about economy? (Q193)",Wrong answer 192,Correct fact about Chinese Economy,False,17,True,3,94,Low,Hard,Feedback for Chinese Economy question 193
1376,10-12,Beginner,194,Greek Event 194,Science,Medium,True-False,"In Greek civilization, what is a key fact about science? (Q194)",Wrong answer 193,Correct fact about Greek Science,False,45,False,1,75,High,Easy,Feedback for Greek Science question 194
1198,10-12,Intermediate,195,Roman Event 195,Culture,Hard,Short,"In Roman civilization, what is a key fact about culture? (Q195)",Wrong answer 194,Correct fact about Roman Culture,False,52,False,1,58,Low,Easy,Feedback for Roman Culture question 195
1741,10-12,Advanced,196,Mayan Event 196,War,Easy,MCQ,"In Mayan civilization, what is a key fact about war? (Q196)",Wrong answer 195,Correct fact about Mayan War,False,48,True,1,76,Medium,Easy,Feedback for Mayan War question 196
1409,16-18,Advanced,197,Egyptian Event 197,Politics,Medium,True-False,"In Egyptian civilization, what is a key fact about politics? (Q197)",Correct fact about Egyptian Politics,Correct fact about Egyptian Politics,True,59,False,3,73,High,Hard,Feedback for Egyptian Politics question 197
1892,10-12,Beginner,198,Mesopotamian Event 198,Religion,Hard,Short,"In Mesopotamian civilization, what is a key fact about religion? (Q198)",Wrong answer 197,Correct fact about Mesopotamian Religion,False,58,True,3,84,Medium,Hard,Feedback for Mesopotamian Religion question 198
1348,16-18,Advanced,199,Indus Valley Event 199,Architecture,Easy,MCQ,"In Indus Valley civilization, what is a key fact about architecture? (Q199)",Correct fact about Indus Valley Architecture,Correct fact about Indus Valley Architecture,True,27,False,2,16,Low,Easy,Feedback for Indus Valley Architecture question 199
1768,13-15,Beginner,200,Chinese Event 200,Economy,Medium,True-False,"In Chinese civilization, what is a key fact about economy? (Q200)",Correct fact about Chinese Economy,Correct fact about Chinese Economy,True,13,False,3,15,Medium,Easy,Feedback for Chinese Economy question 200
1133,13-15,Intermediate,201,Greek Event 201,Science,Hard,Short,"In Greek civilization, what is a key fact about science? (Q201)",Correct fact about Greek Science,Correct fact about Greek Science,True,56,False,2,55,Medium,Medium,Feedback for Greek Science question 201
1548,13-15,Beginner,202,Roman Event 202,Culture,Easy,MCQ,"In Roman civilization, what is a key fact about culture? (Q202)",Correct fact about Roman Culture,Correct fact about Roman Culture,True,43,False,2,74,Medium,Medium,Feedback for Roman Culture question 202
1796,10-12,Intermediate,203,Mayan Event 203,War,Medium,True-False,"In Mayan civilization, what is a key fact about war? (Q203)",Correct fact about Mayan War,Correct fact about Mayan War,True,45,False,3,39,High,Hard,Feedback for Mayan War question 203
1343,16-18,Beginner,204,Egyptian Event 204,Politics,Hard,Short,"In Egyptian civilization, what is a key fact about politics? (Q204)",Correct fact about Egyptian Politics,Correct fact about Egyptian Politics,True,37,True,3,3,High,Medium,Feedback for Egyptian Politics question 204
1801,13-15,Beginner,205,Mesopotamian Event 205,Religion,Easy,MCQ,"In Mesopotamian civilization, what is a key fact about religion? (Q205)",Correct fact about Mesopotamian Religion,Correct fact about Mesopotamian Religion,True,7,False,2,63,Low,Easy,Feedback for Mesopotamian Religion question 205
1516,10-12,Advanced,206,Indus Valley Event 206,Architecture,Medium,True-False,"In Indus Valley civilization, what is a key fact about architecture? (Q206)",Wrong answer 205,Correct fact about Indus Valley Architecture,False,53,False,1,1,High,Hard,Feedback for Indus Valley Architecture question 206
1728,10-12,Advanced,207,Chinese Event 207,Economy,Hard,Short,"In Chinese civilization, what is a key fact about economy? (Q207)",Correct fact about Chinese Economy,Correct fact about Chinese Economy,True,28,True,2,2,Low,Hard,Feedback for Chinese Economy question 207
1405,10-12,Intermediate,208,Greek Event 208,Science,Easy,MCQ,"In Greek civilization, what is a key fact about science? (Q208)",Correct fact about Greek Science,Correct fact about Greek Science,True,25,True,2,39,Low,Easy,Feedback for Greek Science question 208
1636,16-18,Beginner,209,Roman Event 209,Culture,Medium,True-False,"In Roman civilization, what is a key fact about culture? (Q209)",Wrong answer 208,Correct fact about Roman Culture,False,49,True,1,32,Medium,Easy,Feedback for Roman Culture question 209
1872,10-12,Beginner,210,Mayan Event 210,War,Hard,Short,"In Mayan civilization, what is a key fact about war? (Q210)",Wrong answer 209,Correct fact about Mayan War,False,5,False,2,51,High,Easy,Feedback for Mayan War question 210
1202,16-18,Beginner,211,Egyptian Event 211,Politics,Easy,MCQ,"In Egyptian civilization, what is a key fact about politics? (Q211)",Wrong answer 210,Correct fact about Egyptian Politics,False,44,True,1,80,Medium,Medium,Feedback for Egyptian Politics question 211
1027,10-12,Beginner,212,Mesopotamian Event 212,Religion,Medium,True-False,"In Mesopotamian civilization, what is a key fact about religion? (Q212)",Wrong answer 211,Correct fact about Mesopotamian Religion,False,5,False,3,87,Medium,Hard,Feedback for Mesopotamian Religion question 212
1272,10-12,Intermediate,213,Indus Valley Event 213,Architecture,Hard,Short,"In Indus Valley civilization, what is a key fact about architecture? (Q213)",Wrong answer 212,Correct fact about Indus Valley Architecture,False,20,True,1,25,Medium,Medium,Feedback for Indus Valley Architecture question 213
1490,16-18,Beginner,214,Chinese Event 214,Economy,Easy,MCQ,"In Chinese civilization, what is a key fact about economy? (Q214)",Correct fact about Chinese Economy,Correct fact about Chinese Economy,True,32,True,3,88,High,Medium,Feedback for Chinese Economy question 214
1793,10-12,Intermediate,215,Greek Event 215,Science,Medium,True-False,"In Greek civilization, what is a key fact about science? (Q215)",Wrong answer 214,Correct fact about Greek Science,False,35,True,1,55,Medium,Medium,Feedback for Greek Science question 215
1497,16-18,Beginner,216,Roman Event 216,Culture,Hard,Short,"In Roman civilization, what is a key fact about culture? (Q216)",Correct fact about Roman Culture,Correct fact about Roman Culture,True,52,False,3,62,Medium,Medium,Feedback for Roman Culture question 216
1933,13-15,Intermediate,217,Mayan Event 217,War,Easy,MCQ,"In Mayan civilization, what is a key fact about war? (Q217)",Correct fact about Mayan War,Correct fact about Mayan War,True,33,False,1,96,Low,Medium,Feedback for Mayan War question 217
1817,10-12,Intermediate,218,Egyptian Event 218,Politics,Medium,True-False,"In Egyptian civilization, what is a key fact about politics? (Q218)",Wrong answer 217,Correct fact about Egyptian Politics,False,30,False,1,41,Medium,Medium,Feedback for Egyptian Politics question 218
1539,13-15,Beginner,219,Mesopotamian Event 219,Religion,Hard,Short,"In Mesopotamian civilization, what is a key fact about religion? (Q219)",Correct fact about Mesopotamian Religion,Correct fact about Mesopotamian Religion,True,53,False,3,67,High,Easy,Feedback for Mesopotamian Religion question 219
1297,16-18,Advanced,220,Indus Valley Event 220,Architecture,Easy,MCQ,"In Indus Valley civilization, what is a key fact about architecture? (Q220)",Correct fact about Indus Valley Architecture,Correct fact about Indus Valley Architecture,True,56,True,3,2,High,Medium,Feedback for Indus Valley Architecture question 220
1985,13-15,Intermediate,221,Chinese Event 221,Economy,Medium,True-False,"In Chinese civilization, what is a key fact about economy? (Q221)",Correct fact about Chinese Economy,Correct fact about Chinese Economy,True,51,True,1,75,Low,Easy,Feedback for Chinese Economy question 221
1332,13-15,Beginner,222,Greek Event 222,Science,Hard,Short,"In Greek civilization, what is a key fact about science? (Q222)",Wrong answer 221,Correct fact about Greek Science,False,7,True,1,20,Low,Hard,Feedback for Greek Science question 222
1881,16-18,Beginner,223,Roman Event 223,Culture,Easy,MCQ,"In Roman civilization, what is a key fact about culture? (Q223)",Wrong answer 222,Correct fact about Roman Culture,False,12,True,3,4,Medium,Easy,Feedback for Roman Culture question 223
1865,13-15,Advanced,224,Mayan Event 224,War,Medium,True-False,"In Mayan civilization, what is a key fact about war? (Q224)",Wrong answer 223,Correct fact about Mayan War,False,14,True,1,15,Low,Medium,Feedback for Mayan War question 224
1894,10-12,Advanced,225,Egyptian Event 225,Politics,Hard,Short,"In Egyptian civilization, what is a key fact about politics? (Q225)",Wrong answer 224,Correct fact about Egyptian Politics,False,13,True,3,4,Medium,Hard,Feedback for Egyptian Politics question 225
1355,16-18,Intermediate,226,Mesopotamian Event 226,Religion,Easy,MCQ,"In Mesopotamian civilization, what is a key fact about religion? (Q226)",Wrong answer 225,Correct fact about Mesopotamian Religion,False,37,True,2,93,Medium,Easy,Feedback for Mesopotamian Religion question 226
1771,13-15,Advanced,227,Indus Valley Event 227,Architecture,Medium,True-False,"In Indus Valley civilization, what is a key fact about architecture? (Q227)",Correct fact about Indus Valley Architecture,Correct fact about Indus Valley Architecture,True,7,True,2,7,High,Hard,Feedback for Indus Valley Architecture question 227
